Log file open, 11/28/22 19:10:58
[2022.11.29-00.11.01:790][  0]LogWindowsTextInputMethodSystem:   - English (Canada) - (Keyboard).
[2022.11.29-00.11.01:790][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2022.11.29-00.11.01:790][  0]LogWindowsTextInputMethodSystem:   - English (Canada) - Touch Input Correction (TSF IME).
[2022.11.29-00.11.01:790][  0]LogWindowsTextInputMethodSystem: Activated input method: English (Canada) - (Keyboard).
[2022.11.29-00.11.01:847][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2022.11.29-00.11.01:848][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2022.11.29-00.11.02:309][  0]LogRHI: D3D12 is not supported, falling back to D3D11 with Feature Level SM5
[2022.11.29-00.11.02:313][  0]LogWindows: Attached monitors:
[2022.11.29-00.11.02:314][  0]LogWindows:     resolution: 2496x1664, work area: (0, 0) -> (2496, 1604), device: '\\.\DISPLAY1' [PRIMARY]
[2022.11.29-00.11.02:314][  0]LogWindows: Found 1 attached monitors.
[2022.11.29-00.11.02:314][  0]LogWindows: Gathering driver information using Windows Setup API
[2022.11.29-00.11.02:316][  0]LogRHI: RHI Adapter Info:
[2022.11.29-00.11.02:316][  0]LogRHI:             Name: AMD Radeon(TM) Vega 9 Graphics
[2022.11.29-00.11.02:316][  0]LogRHI:   Driver Version: Adrenalin 19.20.67.01 (internal:26.20.12067.1000, unified:26.20.12067.1000)
[2022.11.29-00.11.02:316][  0]LogRHI:      Driver Date: 3-26-2021
[2022.11.29-00.11.03:858][  0]Message dialog closed, result: No, title: WARNING: Known issues with graphics driver, text: The installed version of the AMD graphics driver has known issues.
Please install either the latest or the recommended driver version.

Would you like to visit the following URL to download the driver?

https://www.amd.com/en/support

AMD Radeon(TM) Vega 9 Graphics
Installed: Adrenalin 19.20.67.01
Recommended: 22.2.2
[2022.11.29-00.11.03:858][  0]LogD3D11RHI: Creating new Direct3DDevice
[2022.11.29-00.11.03:858][  0]LogD3D11RHI:     GPU DeviceId: 0x15d8 (for the marketing name, search the web for "GPU Device Id")
[2022.11.29-00.11.03:858][  0]LogRHI: Texture pool is 2493 MB (70% of 3562 MB)
[2022.11.29-00.11.03:964][  0]LogD3D11RHI: Creating D3DDevice with AMD AGS, using adapter:
[2022.11.29-00.11.03:964][  0]LogD3D11RHI:     Description : AMD Radeon(TM) Vega 9 Graphics
[2022.11.29-00.11.03:964][  0]LogD3D11RHI:     VendorId    : 1002
[2022.11.29-00.11.03:964][  0]LogD3D11RHI:     DeviceId    : 15d8
[2022.11.29-00.11.03:965][  0]LogD3D11RHI:     SubSysId    : 341414
[2022.11.29-00.11.03:965][  0]LogD3D11RHI:     Revision    : 00e2
[2022.11.29-00.11.03:965][  0]LogD3D11RHI:     DedicatedVideoMemory : 2131423232 bytes
[2022.11.29-00.11.03:965][  0]LogD3D11RHI:     DedicatedSystemMemory : 0 bytes
[2022.11.29-00.11.03:965][  0]LogD3D11RHI:     SharedSystemMemory : 3208175616 bytes
[2022.11.29-00.11.03:965][  0]LogD3D11RHI:     AdapterLuid : 0 57595
[2022.11.29-00.11.04:003][  0]LogD3D11RHI: Created device via AGS, feature level 11_1, supported extensions ffbf.
[2022.11.29-00.11.04:004][  0]LogD3D11RHI: RHI does not have support for 64 bit atomics
[2022.11.29-00.11.04:004][  0]LogD3D11RHI: Async texture creation enabled
[2022.11.29-00.11.04:004][  0]LogD3D11RHI: D3D11_MAP_WRITE_NO_OVERWRITE for dynamic buffer SRVs is supported
[2022.11.29-00.11.04:004][  0]LogD3D11RHI: Array index from any shader is supported
[2022.11.29-00.11.04:050][  0]LogD3D11RHI: GPU Timing Frequency: 25.000000 (Debug: 2 1)
[2022.11.29-00.11.04:083][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="C:/Users/nayan/Documents/Unreal Projects/MyProject/MyProject.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/nayan/Documents/Unreal Projects/MyProject/Intermediate/TurnkeyReport_0.log" -log="C:/Users/nayan/Documents/Unreal Projects/MyProject/Intermediate/TurnkeyLog_0.log" -project="C:/Users/nayan/Documents/Unreal Projects/MyProject/MyProject.uproject"  -platform=all'
[2022.11.29-00.11.04:083][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/nayan/Documents/Unreal Projects/MyProject/MyProject.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/nayan/Documents/Unreal Projects/MyProject/Intermediate/TurnkeyReport_0.log" -log="C:/Users/nayan/Documents/Unreal Projects/MyProject/Intermediate/TurnkeyLog_0.log" -project="C:/Users/nayan/Documents/Unreal Projects/MyProject/MyProject.uproject"  -platform=all" ]
[2022.11.29-00.11.04:160][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2022.11.29-00.11.04:160][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2022.11.29-00.11.04:160][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2022.11.29-00.11.04:160][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2022.11.29-00.11.04:160][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2022.11.29-00.11.04:161][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2022.11.29-00.11.04:161][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2022.11.29-00.11.04:166][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2022.11.29-00.11.04:170][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2022.11.29-00.11.04:172][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2022.11.29-00.11.04:176][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2022.11.29-00.11.04:197][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2022.11.29-00.11.04:197][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2022.11.29-00.11.04:197][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2022.11.29-00.11.04:197][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2022.11.29-00.11.04:197][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2022.11.29-00.11.04:197][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2022.11.29-00.11.04:197][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2022.11.29-00.11.04:197][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2022.11.29-00.11.04:197][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2022.11.29-00.11.04:197][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2022.11.29-00.11.04:267][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2022.11.29-00.11.04:267][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2022.11.29-00.11.04:279][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2022.11.29-00.11.04:279][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2022.11.29-00.11.04:288][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2022.11.29-00.11.04:288][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2022.11.29-00.11.04:288][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2022.11.29-00.11.04:288][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2022.11.29-00.11.04:297][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2022.11.29-00.11.04:297][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2022.11.29-00.11.04:297][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2022.11.29-00.11.04:306][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2022.11.29-00.11.04:306][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2022.11.29-00.11.04:325][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2022.11.29-00.11.04:325][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2022.11.29-00.11.04:325][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2022.11.29-00.11.04:325][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2022.11.29-00.11.04:325][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2022.11.29-00.11.04:326][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2022.11.29-00.11.04:333][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2022.11.29-00.11.04:333][  0]LogTargetPlatformManager:   ADPCM
[2022.11.29-00.11.04:333][  0]LogTargetPlatformManager:   PCM
[2022.11.29-00.11.04:342][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2022.11.29-00.11.04:342][  0]LogTargetPlatformManager:   BINKA
[2022.11.29-00.11.04:358][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2022.11.29-00.11.04:358][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2022.11.29-00.11.04:358][  0]LogTargetPlatformManager:   OGG
[2022.11.29-00.11.04:365][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2022.11.29-00.11.04:365][  0]LogTargetPlatformManager:   OPUS
[2022.11.29-00.11.04:559][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   SF_METAL
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   PCD3D_SM6
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   PCD3D_SM5
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   PCD3D_ES31
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2022.11.29-00.11.04:577][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2022.11.29-00.11.04:596][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2022.11.29-00.11.04:596][  0]LogTargetPlatformManager:   VVM_1_0
[2022.11.29-00.11.04:596][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2022.11.29-00.11.04:596][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2022.11.29-00.11.04:596][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2022.11.29-00.11.04:596][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2022.11.29-00.11.04:596][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2022.11.29-00.11.04:597][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2022.11.29-00.11.04:607][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/nayan/Documents/Unreal Projects/MyProject/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2022.11.29-00.11.04:607][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2022.11.29-00.11.04:608][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/nayan/Documents/Unreal Projects/MyProject/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.29-00.11.04:608][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2022.11.29-00.11.04:648][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2022.11.29-00.11.04:649][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2022.11.29-00.11.04:649][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2022.11.29-00.11.04:681][  0]LogDerivedDataCache: Speed tests for C:/Users/nayan/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.03 seconds
[2022.11.29-00.11.04:681][  0]LogDerivedDataCache: Display: Performance to C:/Users/nayan/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.11ms. RandomReadSpeed=63.73MBs, RandomWriteSpeed=60.48MBs. Assigned SpeedClass 'Local'
[2022.11.29-00.11.04:683][  0]LogDerivedDataCache: Using Local data cache path C:/Users/nayan/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2022.11.29-00.11.04:683][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2022.11.29-00.11.04:683][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2022.11.29-00.11.04:684][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2022.11.29-00.11.04:685][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2022.11.29-00.11.04:692][  0]LogShaderCompilers: Guid format shader working directory is -19 characters bigger than the processId version (../../../../../../Users/nayan/Documents/Unreal Projects/MyProject/Intermediate/Shaders/WorkingDirectory/8336/).
[2022.11.29-00.11.04:693][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/nayan/AppData/Local/Temp/UnrealShaderWorkingDir/32B94CF04D6EF858C0C567A776A8D4B6/'.
[2022.11.29-00.11.04:694][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2022.11.29-00.11.04:694][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 5 workers.
[2022.11.29-00.11.06:307][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2022.11.29-00.11.06:534][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/nayan/Documents/Unreal Projects/MyProject/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.11.29-00.11.06:534][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2022.11.29-00.11.06:795][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM5 (0)
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: ---
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: ---
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2022.11.29-00.11.06:796][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2022.11.29-00.11.06:975][  0]LogSlate: Using FreeType 2.10.0
[2022.11.29-00.11.06:979][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2022.11.29-00.11.07:070][  0]LogAssetRegistry: FAssetRegistry took 0.0362 seconds to start up
[2022.11.29-00.11.07:091][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2022.11.29-00.11.07:618][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2022.11.29-00.11.08:917][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2022.11.29-00.11.08:917][  0]LogDeviceProfileManager: Available device profiles:
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E7800][000009778ECCD800 52] GlobalDefaults, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E9000][000009779389C800 52] Windows, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E9200][0000097793890000 52] WindowsEditor, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E6400][000009779389A000 52] WindowsServer, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E7A00][000009778EA02800 52] WindowsClient, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E7400][0000097793897800 52] IOS, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E6E00][00000977967F0000 52] iPadAir2, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E9E00][00000977967F7800 52] IPadPro, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E8E00][00000977967F5000 52] iPadAir3, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E9400][00000977967FA000 52] iPadAir4, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E9C00][00000977967FC800 52] iPadAir5, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E9800][0000097784FC2800 52] iPadMini4, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E8600][00000977967D0000 52] iPadMini5, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E9600][00000977967D5000 52] iPadMini6, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EBC00][00000977967DC800 52] iPhone6S, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EBE00][00000977967DA000 52] iPhone7, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EA800][00000977967D7800 52] iPodTouch7, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EAE00][00000977967F2800 52] iPhone6SPlus, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EA200][0000097797010000 52] iPhone7Plus, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EA000][0000097797015000 52] iPhoneSE, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E8A00][0000097797017800 52] iPhone8, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E8800][000009779701A000 52] iPhone8Plus, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EAA00][000009779701C800 52] iPhoneX, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E7000][00000977967D2800 52] iPhoneXS, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E8000][0000097797020000 52] iPhoneXSMax, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EA400][0000097797025000 52] iPhoneXR, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EB600][0000097797027800 52] iPhone11, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EB200][000009779702A000 52] iPhone11Pro, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EB400][000009779702C800 52] iPhone11ProMax, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EB800][0000097797012800 52] iPhoneSE2, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EAC00][0000097797030000 52] iPhone12Mini, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E8400][0000097797035000 52] iPhone12, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EB000][0000097797037800 52] iPhone12Pro, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961EC000][000009779703A000 52] iPhone12ProMax, 
[2022.11.29-00.11.08:918][  0]LogDeviceProfileManager: 	[00000977961E9A00][000009779703C800 52] iPhone13Mini, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961ECA00][0000097797022800 52] iPhone13, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EC200][0000097797040000 52] iPhone13Pro, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EC800][0000097797045000 52] iPhone13ProMax, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961ECC00][0000097797047800 52] iPhoneSE3, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EA600][000009779704A000 52] iPhone14, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961ECE00][000009779704C800 52] iPhone14Plus, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961ED000][0000097797032800 52] iPhone14Pro, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961E8200][0000097797050000 52] iPhone14ProMax, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EDA00][0000097797055000 52] iPadPro105, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961ED200][0000097797057800 52] iPadPro129, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961ED800][000009779705A000 52] iPadPro97, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EDC00][000009779705C800 52] iPadPro2_129, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961E6C00][0000097797042800 52] iPad5, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EDE00][0000097797060000 52] iPad6, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EE000][0000097797065000 52] iPad7, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961E8C00][0000097797067800 52] iPad8, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EEA00][000009779706A000 52] iPad9, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EE200][000009779706C800 52] iPad10, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EE800][0000097797052800 52] iPadPro11, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EEC00][0000097797070000 52] iPadPro2_11, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EBA00][0000097797075000 52] iPadPro3_11, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EEE00][0000097797077800 52] iPadPro4_11, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EF000][000009779707A000 52] iPadPro3_129, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961E7200][000009779707C800 52] iPadPro4_129, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EFA00][0000097797062800 52] iPadPro5_129, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EF200][0000097797080000 52] iPadPro6_129, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EF800][0000097797085000 52] AppleTV, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EFC00][0000097797087800 52] AppleTV4K, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EC600][000009779708A000 52] AppleTV2_4K, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977961EFE00][000009779708C800 52] TVOS, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977970E0E00][00000977970C0000 52] Mac, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977970E0A00][00000977970C2800 52] MacEditor, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977970E1400][00000977970C7800 52] MacClient, 
[2022.11.29-00.11.08:919][  0]LogDeviceProfileManager: 	[00000977970E0200][00000977970CA000 52] MacServer, 
[2022.11.29-00.11.08:920][  0]LogDeviceProfileManager: 	[00000977970E2A00][0000097797072800 52] Linux, 
[2022.11.29-00.11.08:920][  0]LogDeviceProfileManager: 	[00000977970E2C00][0000097797082800 52] LinuxEditor, 
[2022.11.29-00.11.08:920][  0]LogDeviceProfileManager: 	[00000977970E0000][00000977970CC800 52] LinuxArm64Editor, 
[2022.11.29-00.11.08:920][  0]LogDeviceProfileManager: 	[00000977970E1E00][00000977970D0000 52] LinuxArm64, 
[2022.11.29-00.11.08:920][  0]LogDeviceProfileManager: 	[00000977970E0C00][00000977970D5000 52] LinuxClient, 
[2022.11.29-00.11.08:920][  0]LogDeviceProfileManager: 	[00000977970E2400][00000977970D7800 52] LinuxArm64Client, 
[2022.11.29-00.11.08:920][  0]LogDeviceProfileManager: 	[00000977970E1200][00000977970DA000 52] LinuxServer, 
[2022.11.29-00.11.08:920][  0]LogDeviceProfileManager: 	[00000977970E2800][00000977970DC800 52] LinuxArm64Server, 
[2022.11.29-00.11.08:920][  0]LogDeviceProfileManager: 	[00000977970E1C00][00000977970C5000 52] Android, 
[2022.11.29-00.11.08:920][  0]LogDeviceProfileManager: 	[00000977970E2200][0000097797090000 52] Android_Preview_OpenGL, 
